City,Client ID,Client Name,Number of Records,Order ID,Zip Code,Goods Category,Goods Name,Goods Sub-Category,Profit,Region,Row ID,Office City Sales,State
New York City,2618,Amy Hamrick Melvin,1,57095,10004,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-62.882,East,7988,282.49,New York
Scarsdale,3022,Patsy Langley,1,91140,10583,Office Supplies,"Avery® Durable Plastic 1"" Binders",Binders and Binder Accessories,-48.632304,East,25524,90.9,New York
New York City,607,Clara Hauser,1,34881,10177,Office Supplies,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,-85.008,East,4902,207.63,New York
Yonkers,609,Shawn Adler,1,86441,10701,Office Supplies,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,-85.008,East,22902,50.64,New York
New York City,2747,Brian Grady,1,7078,10115,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,-47.0235,East,976,49.58,New York
East Meadow,1312,Arlene Weber,1,88957,11554,Office Supplies,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,2.7438,East,25971,26.66,New York
Tonawanda,56,Randall Montgomery,1,88075,14150,Office Supplies,Durable Pressboard Binders,Binders and Binder Accessories,19.6282,East,20697,73.55,New York
Harrison,1734,Christopher Meadows,1,88443,10528,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,7889.6877,East,18567,11434.33,New York
Watertown,351,Juanita Coley Knox,1,88690,13601,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,81.643100000,East,20136,3581.52,New York
Deer Park,1085,Ted Dunlap,1,86129,11729,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,-114.4135,East,22884,47.91,New York
Lindenhurst,2244,Molly Sanchez,1,88699,11757,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,-32.45576,East,18688,10.49,New York
New York City,21,Tony Wilkins Winters,1,26887,10012,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,-117.1045,East,3764,303.4,New York
North Tonawanda,2277,Allison Peacock,1,91506,14120,Office Supplies,GBC Binding covers,Binders and Binder Accessories,4.045184,East,24553,65.18,New York
Elmira,1497,Gloria Jacobs,1,85890,14901,Office Supplies,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders and Binder Accessories,-254.1385,East,20797,159.85,New York
Freeport,1607,Kathleen Huang Hall,1,87994,11520,Office Supplies,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders and Binder Accessories,-200.859,East,22921,110.93,New York
Tonawanda,56,Randall Montgomery,1,88082,14150,Office Supplies,GBC DocuBind 300 Electric Binding Machine,Binders and Binder Accessories,5291.4651,East,22008,7668.79,New York
New York City,1246,Lois Hansen,1,53285,10009,Office Supplies,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,163.8035,East,7466,1390.61,New York
Scarsdale,3022,Patsy Langley,1,91138,10583,Office Supplies,GBC Imprintable Covers,Binders and Binder Accessories,43.6815,East,25104,152.26,New York
Dix Hills,1086,Leon Peele,1,86123,11746,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,2.125,East,25280,45.24,New York
Syracuse,16,Sarah Ramsey,1,86844,13210,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,3.4595,East,26266,45.6,New York
Rome,3015,Julian Stallings,1,91590,13440,Office Supplies,GBC Linen Binding Covers,Binders and Binder Accessories,-24.426,East,25899,36.67,New York
Centereach,1025,Patrick Hendrix,1,89013,11720,Office Supplies,GBC Plastic Binding Combs,Binders and Binder Accessories,53.960300000,East,19730,203.87,New York
Plainview,2685,Kathryn Wolfe,1,89147,11803,Office Supplies,GBC Plastic Binding Combs,Binders and Binder Accessories,-66.171,East,21114,17.64,New York
Harrison,1734,Christopher Meadows,1,88445,10528,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-26.8065,East,19084,74.63,New York
New York City,3121,Bob Dickens,1,53350,10013,Office Supplies,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,2595.1775,East,7473,10569.92,New York
Commack,1061,Earl Melton,1,91358,11725,Office Supplies,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-24.15644,East,21754,52.91,New York
West Islip,605,Alison Peters Wooten,1,91148,11795,Office Supplies,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-20.7805,East,22003,36.4,New York
New York City,2382,Geoffrey Saunders,1,962,10024,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,1408.1865,East,151,5911.35,New York
New Rochelle,2090,Glenda Dougherty,1,88353,10801,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,-2.3805,East,24057,185.11,New York
Commack,1028,Marguerite Rodgers,1,89014,11725,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,149.498,East,25336,324.01,New York
Ossining,2561,Laurie Moon,1,86470,10562,Office Supplies,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,1314.389,East,18446,2155,New York
New Rochelle,2090,Glenda Dougherty,1,88359,10801,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,4378.1673,East,22106,6345.17,New York
New York City,68,Scott Bunn,1,44099,10177,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,4592.737,East,6229,11823.52,New York
Ossining,2561,Laurie Moon,1,86466,10562,Office Supplies,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-59.96376,East,23161,29.77,New York
West Seneca,606,Tamara Cowan,1,91145,14224,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,64.5219,East,24813,93.51,New York
Central Islip,1026,Eugene Kerr,1,89012,11722,Office Supplies,Peel & Stick Add-On Corner Pockets,Binders and Binder Accessories,-192.6825,East,20446,39.51,New York
New York City,1246,Lois Hansen,1,37216,10009,Office Supplies,Premium Transparent Presentation Covers by GBC,Binders and Binder Accessories,74.0095,East,5225,1801.44,New York
New York City,1821,Vanessa Boyer,1,25830,10177,Office Supplies,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,-37.3865,East,3619,259.74,New York
West Seneca,606,Tamara Cowan,1,91151,14224,Office Supplies,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-13.770744,East,22903,29.52,New York
Tonawanda,56,Randall Montgomery,1,88080,14150,Office Supplies,Storex Dura Pro™ Binders,Binders and Binder Accessories,-211.0595,East,23305,40.94,New York
New York City,68,Scott Bunn,1,44099,10177,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-67.459,East,6230,80.81,New York
Schenectady,3092,Eric Dennis,1,89845,12306,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-9.418224,East,25461,6.65,New York
New York City,1821,Vanessa Boyer,1,35649,10177,Office Supplies,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,3.1212,East,5001,86.52,New York
Cohoes,1968,Paula Koch,1,89462,12047,Office Supplies,Wilson Jones Easy Flow II™ Sheet Lifters,Binders and Binder Accessories,12.9766,East,25703,44.8,New York
New York City,3251,Peter Brooks,1,55908,10112,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders and Binder Accessories,807.381,East,7820,2390.07,New York
Rome,3013,Ronnie Pace,1,86350,13440,Office Supplies,Wilson Jones Standard D-Ring Binders,Binders and Binder Accessories,-6.7712,East,23650,51.08,New York
New York City,3251,Peter Brooks,1,1829,10112,Office Supplies,Wilson Jones Suede Grain Vinyl Binders,Binders and Binder Accessories,6.732,East,265,171.84,New York
Harrison,1734,Christopher Meadows,1,88445,10528,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,-7.613,East,19085,10.14,New York
Middletown,2816,Bernard Herman,1,89746,45042,Office Supplies,Acco Suede Grain Vinyl Round Ring Binder,Binders and Binder Accessories,-0.26082,East,22569,20.51,Ohio
Boardman,3385,Daniel Richmond,1,88752,44512,Office Supplies,ACCOHIDE® Binder by Acco,Binders and Binder Accessories,-31.197936,East,21020,60.49,Ohio
Austintown,3067,Carole Miller,1,91380,44515,Office Supplies,Avery Binder Labels,Binders and Binder Accessories,-10.50594,East,25238,7.38,Ohio
Columbus,264,Erik Harmon,1,86303,43229,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-35.6155,East,26177,99.43,Ohio
Newark,2817,Paul W French,1,89748,43055,Office Supplies,Avery Hole Reinforcements,Binders and Binder Accessories,-154.80656,East,23111,56.71,Ohio
North Olmsted,2877,Shannon Aldridge,1,91494,44070,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-29.5895,East,22564,20.97,Ohio
Whitehall,2549,Martha Bowers,1,88661,43213,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-73.623,East,21899,57.36,Ohio
Findlay,1681,Shawn Dunn,1,86648,45840,Office Supplies,Binder Posts,Binders and Binder Accessories,-52.8425,East,25368,67.89,Ohio
Grove City,2952,Thelma Murray,1,91398,43123,Office Supplies,Binder Posts,Binders and Binder Accessories,-61.62804,East,25970,70.03,Ohio
Marion,1994,Kathy Freedman,1,91012,43302,Office Supplies,Binder Posts,Binders and Binder Accessories,-66.2308,East,25518,98.14,Ohio
Lima,1906,Penny Tuttle,1,86503,45801,Office Supplies,Fellowes Binding Cases,Binders and Binder Accessories,9.67062,East,18124,103.25,Ohio
East Cleveland,1422,Christian Lucas,1,91461,44112,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,2220.5166,East,26325,3218.14,Ohio
Elyria,1438,Jean Weiss Diaz,1,90126,44035,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,-16.654944,East,22218,12.26,Ohio
North Ridgeville,2884,Stuart C Robinson,1,87639,44039,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,1204.6641,East,21521,1745.89,Ohio
Westerville,1471,Danielle Daniel,1,87077,43081,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,3043.0311,East,21710,4410.19,Ohio
Cleveland,85,Hazel Graham,1,87371,44105,Office Supplies,GBC DocuBind 300 Electric Binding Machine,Binders and Binder Accessories,3120.9873,East,26359,4523.17,Ohio
Warren,3368,Marian Alexander,1,90504,44483,Office Supplies,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,1469.5137,East,24528,2129.73,Ohio
Cincinnati,84,Helen Stein,1,87366,45231,Office Supplies,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,7402.32,East,23880,10728,Ohio
Bowling Green,3386,Carmen Elmore,1,88749,43402,Office Supplies,GBC Linen Binding Covers,Binders and Binder Accessories,339.80025,East,24651,721.95,Ohio
Dublin,1437,Nancy Hunt,1,90125,43017,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,-54.6135,East,19453,51.47,Ohio
Mason,1995,Howard Page,1,91012,45040,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,31.1916,East,25520,252.92,Ohio
Reynoldsburg,2903,Frances Powers,1,87376,43068,Office Supplies,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,43.1035,East,18282,116.46,Ohio
Fairborn,1616,Shawn Beasley,1,90290,45324,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,1131.4275,East,24427,1639.75,Ohio
Lima,1906,Penny Tuttle,1,86500,45801,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,2502.6852,East,19048,3627.08,Ohio
Sandusky,2980,Joanna Kenney,1,86549,44870,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,10.023200000,East,22359,525.87,Ohio
Cleveland Heights,263,Carlos Hess,1,86304,44106,Office Supplies,Ibico EPK-21 Electric Binding System,Binders and Binder Accessories,762.923008,East,21708,1851.62,Ohio
Massillon,2215,Christopher High,1,90319,44646,Office Supplies,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,3023.7525,East,19576,4382.25,Ohio
Wooster,1571,Pat Bowden,1,87843,44691,Office Supplies,Large Capacity Hanging Post Binders,Binders and Binder Accessories,135.4815,East,18402,196.35,Ohio
Euclid,1507,Bonnie Hampton,1,88377,44117,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,17.8986,East,19331,25.94,Ohio
Lakewood,2429,Robyn Connor,1,91114,44107,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,85.1184,East,25177,123.36,Ohio
Stow,3076,Peter Hardy,1,88243,44224,Office Supplies,Premium Transparent Presentation Covers by GBC,Binders and Binder Accessories,49.827,East,21130,115.4,Ohio
Lorain,1907,Amy Hall,1,86501,44052,Office Supplies,Round Ring Binders,Binders and Binder Accessories,-5.9915,East,21271,24.83,Ohio
Stow,3076,Peter Hardy,1,88248,44224,Office Supplies,Round Ring Binders,Binders and Binder Accessories,-8.3605,East,20616,10.29,Ohio
Beavercreek,3262,Susan Boone,1,90299,45431,Office Supplies,Vinyl Sectional Post Binders,Binders and Binder Accessories,522.5508,East,25446,757.32,Ohio
Willoughby,1590,Lucille Buchanan,1,86670,44094,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,3.5853,East,23280,56.34,Ohio
Akron,3066,Lee Fields,1,91379,44312,Office Supplies,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-71.599,East,23570,55.17,Ohio
Steubenville,663,Hilda Bennett,1,90926,43952,Office Supplies,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-29.486,East,20285,31.46,Ohio
Westerville,3369,Stacy Byrne,1,90500,43081,Office Supplies,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-42.1705,East,26104,29.99,Ohio
Wooster,1473,Paul Puckett,1,87081,44691,Office Supplies,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-10.53814,East,24936,24.44,Ohio
Philadelphia,2019,Billie Glass,1,86947,19143,Office Supplies,Acco D-Ring Binder w/DublLock®,Binders and Binder Accessories,139.7802,East,22408,202.58,Pennsylvania
Pottstown,1709,Dennis Bowen,1,88791,19464,Office Supplies,ACCOHIDE® Binder by Acco,Binders and Binder Accessories,-62.919904,East,23441,83.24,Pennsylvania
Chambersburg,1341,Edward Bynum,1,91251,17201,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-22.322328,East,21004,188.33,Pennsylvania
Scranton,2249,Priscilla Allred,1,86702,18504,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-61.39275,East,21673,514.38,Pennsylvania
Pottstown,1709,Dennis Bowen,1,88782,19464,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders and Binder Accessories,21.0035,East,23822,30.44,Pennsylvania
Philadelphia,1313,Katherine Knight,1,57025,19134,Office Supplies,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,2.2865,East,7971,106.65,Pennsylvania
Plum,2227,Wallace Mack,1,89157,15239,Office Supplies,Durable Pressboard Binders,Binders and Binder Accessories,-1.8745,East,18845,8.04,Pennsylvania
Radnor,2228,Beverly Baker,1,89155,19087,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,2431.284,East,25604,3523.6,Pennsylvania
Wilkes Barre,2550,Arlene Barry Kane,1,88661,18705,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,-39.6405,East,21900,18.48,Pennsylvania
Philadelphia,1228,Hazel Jennings,1,41760,19140,Office Supplies,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,1059.2326,East,5882,7325.68,Pennsylvania
Penn Hills,2018,Tracey Garcia,1,86934,15235,Office Supplies,GBC Recycled Grain Textured Covers,Binders and Binder Accessories,-25.4265,East,21523,39.24,Pennsylvania
Plum,2227,Wallace Mack,1,89159,15239,Office Supplies,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-15.962,East,18971,62.42,Pennsylvania
Drexel Hill,383,Renee Alston,1,88931,19026,Office Supplies,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,9.8175,East,21090,154.61,Pennsylvania
Greensburg,2279,Lucille McGee,1,85961,15601,Office Supplies,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,1118.9316,East,25023,1621.64,Pennsylvania
Norristown,2017,Danny Schaefer,1,86944,19401,Office Supplies,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,57.1113,East,20134,82.77,Pennsylvania
Penn Hills,2018,Tracey Garcia,1,86943,15235,Office Supplies,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,-2.35175,East,21800,13.96,Pennsylvania
Plum,2020,Erika Jordan,1,86939,15239,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,2820.9753,East,25414,4088.37,Pennsylvania
Levittown,1699,Joseph Hurst,1,87345,19057,Office Supplies,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-152.5245,East,18275,49.44,Pennsylvania
Wilkinsburg,1023,Glen Newman,1,88633,15221,Office Supplies,Ibico Recycled Linen-Style Covers,Binders and Binder Accessories,442.0899,East,18921,640.71,Pennsylvania
