Sales,Quantity,Profit,Discount,Region,State,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,ï»¿Sales
98.352,3,-24.588,0.2,South,Tennessee,CA-2015-169684,20-10-2015 00:00:00,23-10-2015 00:00:00,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,37918,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",
9.912,3,3.2214,0.2,South,Florida,CA-2015-164749,23-03-2015 00:00:00,26-03-2015 00:00:00,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,33445,OFF-LA-10004484,Office Supplies,Labels,Avery 476,
1.365,1,-0.91,0.7,South,Florida,CA-2015-169257,06-06-2015 00:00:00,12-06-2015 00:00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,32216,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,
62.016,2,22.4808,0.2,South,Florida,CA-2015-169257,06-06-2015 00:00:00,12-06-2015 00:00:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,32216,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,
9.96,2,4.8804,0,South,Georgia,CA-2015-125682,22-11-2015 00:00:00,25-11-2015 00:00:00,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,30318,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),
146.76,3,38.1576,0,South,Kentucky,CA-2015-114790,11-03-2015 00:00:00,13-03-2015 00:00:00,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,40475,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",
32.96,2,14.1728,0,South,Kentucky,CA-2015-114790,11-03-2015 00:00:00,13-03-2015 00:00:00,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,40475,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,
587.97,3,164.6316,0,South,Kentucky,CA-2015-114790,11-03-2015 00:00:00,13-03-2015 00:00:00,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,40475,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,
14.94,3,7.0218,0,South,Kentucky,CA-2015-114790,11-03-2015 00:00:00,13-03-2015 00:00:00,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,40475,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,
479.984,2,89.997,0.2,South,Florida,CA-2015-124618,02-05-2015 00:00:00,04-05-2015 00:00:00,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,33801,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,
67.194,1,-51.5154,0.7,South,Tennessee,US-2015-147774,20-01-2015 00:00:00,26-01-2015 00:00:00,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,37167,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,
111.15,5,48.906,0,South,Virginia,CA-2015-122217,24-11-2015 00:00:00,29-11-2015 00:00:00,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,23464,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",
88.768,2,31.0688,0.2,South,North Carolina,CA-2015-137911,09-10-2015 00:00:00,15-10-2015 00:00:00,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,28540,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",
21.84,3,10.92,0,South,Virginia,CA-2015-138709,04-07-2015 00:00:00,09-07-2015 00:00:00,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,23223,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,
15.6,5,7.644,0,South,Virginia,CA-2015-138709,04-07-2015 00:00:00,09-07-2015 00:00:00,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,23223,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,
12.78,3,5.2398,0,South,Georgia,CA-2015-106054,06-01-2015 00:00:00,07-01-2015 00:00:00,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,30605,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",
799.92,10,239.976,0.2,South,Florida,CA-2015-120670,02-11-2015 00:00:00,06-11-2015 00:00:00,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,33311,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,
67.88,2,18.3276,0,South,Georgia,CA-2015-116190,26-07-2015 00:00:00,01-08-2015 00:00:00,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,30318,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",
162.89,13,76.5583,0,South,Georgia,CA-2015-116190,26-07-2015 00:00:00,01-08-2015 00:00:00,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,30318,OFF-LA-10002762,Office Supplies,Labels,Avery 485,
25.71,3,9.2556,0,South,Georgia,CA-2015-116190,26-07-2015 00:00:00,01-08-2015 00:00:00,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,30318,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",
11.43,3,5.3721,0,South,Mississippi,US-2015-164763,17-03-2015 00:00:00,21-03-2015 00:00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,39212,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",
30.44,2,14.9156,0,South,Mississippi,US-2015-164763,17-03-2015 00:00:00,21-03-2015 00:00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,39212,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",
12.96,2,6.3504,0,South,Mississippi,US-2015-164763,17-03-2015 00:00:00,21-03-2015 00:00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,39212,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,
16,4,7.68,0,South,Mississippi,US-2015-164763,17-03-2015 00:00:00,21-03-2015 00:00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,39212,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,
32.67,3,8.4942,0,South,Mississippi,US-2015-164763,17-03-2015 00:00:00,21-03-2015 00:00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,39212,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,
2573.82,9,746.4078,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,
609.98,2,274.491,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,
5.48,2,1.4796,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,
391.98,2,113.6742,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,TEC-PH-10004977,Technology,Phones,GE 30524EE4,
755.96,4,204.1092,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,
31.12,4,0.3112,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",
6.54,1,3.0084,0,South,Kentucky,CA-2015-167199,06-01-2015 00:00:00,10-01-2015 00:00:00,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,42420,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,
194.7,5,9.735,0,South,Virginia,CA-2015-100916,21-10-2015 00:00:00,26-10-2015 00:00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,23602,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",
591.32,4,112.3508,0,South,Virginia,CA-2015-100916,21-10-2015 00:00:00,26-10-2015 00:00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,23602,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,
2.84,1,0.8804,0,South,Virginia,CA-2015-100916,21-10-2015 00:00:00,26-10-2015 00:00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,23602,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,
3499.93,7,909.9818,0,South,Virginia,CA-2015-163223,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,22153,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,
14.4,5,6.624,0,South,Virginia,CA-2015-163223,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,22153,OFF-LA-10004409,Office Supplies,Labels,Avery 492,
122.97,3,60.2553,0,South,Virginia,CA-2015-163223,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,22153,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,
9.32,4,2.7028,0,South,Virginia,CA-2015-163223,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,22153,OFF-AR-10001573,Office Supplies,Art,American Pencil,
122.94,3,59.0112,0,South,Virginia,CA-2015-163223,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,22153,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",
6.642,9,-4.428,0.7,South,Florida,CA-2015-148425,30-11-2015 00:00:00,04-12-2015 00:00:00,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,32839,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",
1299.99,2,-571.9956,0.5,South,North Carolina,US-2015-115196,09-09-2015 00:00:00,13-09-2015 00:00:00,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,27834,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",
129.92,4,10.3936,0,South,Louisiana,CA-2015-151967,22-10-2015 00:00:00,26-10-2015 00:00:00,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,71111,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,
23.472,3,4.9878,0.2,South,North Carolina,CA-2015-142951,08-10-2015 00:00:00,08-10-2015 00:00:00,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,28205,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",
42.208,2,13.7176,0.2,South,Tennessee,CA-2015-155390,06-12-2015 00:00:00,11-12-2015 00:00:00,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,38109,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,
58.05,3,26.703,0,South,Virginia,CA-2015-158470,19-04-2015 00:00:00,23-04-2015 00:00:00,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,22204,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,
71.28,11,34.2144,0,South,Virginia,CA-2015-158470,19-04-2015 00:00:00,23-04-2015 00:00:00,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,22204,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,
659.97,3,197.991,0,South,Mississippi,CA-2015-166051,31-05-2015 00:00:00,05-06-2015 00:00:00,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,39212,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,
113.73,3,32.9817,0,South,Mississippi,CA-2015-166051,31-05-2015 00:00:00,05-06-2015 00:00:00,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,39212,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,
344.91,3,10.3473,0,South,Georgia,US-2015-143581,19-08-2015 00:00:00,23-08-2015 00:00:00,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,31907,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,
31.104,6,10.8864,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,
47.96,5,4.1965,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,
158.928,7,41.7186,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,
211.248,6,15.8436,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,
5.552,2,-1.041,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,
2.952,1,0.9963,0.2,South,Florida,CA-2015-156244,12-08-2015 00:00:00,16-08-2015 00:00:00,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,33180,OFF-LA-10000443,Office Supplies,Labels,Avery 501,
23.92,4,11.7208,0,South,Alabama,CA-2015-153087,27-12-2015 00:00:00,03-01-2016 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,35601,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,
498,5,184.26,0,South,Alabama,CA-2015-153087,27-12-2015 00:00:00,03-01-2016 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,35601,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,
32.4,5,15.552,0,South,Virginia,CA-2015-161634,14-11-2015 00:00:00,20-11-2015 00:00:00,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,23320,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,
59.2,5,22.2,0.2,South,Tennessee,US-2015-155544,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,37918,OFF-LA-10004544,Office Supplies,Labels,Avery 505,
32.952,3,6.5904,0.2,South,Tennessee,US-2015-155544,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,37918,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,
218.376,3,-10.9188,0.2,South,Tennessee,US-2015-155544,21-03-2015 00:00:00,25-03-2015 00:00:00,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,37918,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,
310.688,7,108.7408,0.2,South,North Carolina,CA-2015-152254,30-06-2015 00:00:00,30-06-2015 00:00:00,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,28403,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,
11.88,2,5.346,0,South,Virginia,CA-2015-111934,05-05-2015 00:00:00,07-05-2015 00:00:00,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,22204,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,
35.44,1,16.6568,0,South,Virginia,CA-2015-111934,05-05-2015 00:00:00,07-05-2015 00:00:00,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,22204,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,
174.95,5,45.487,0,South,Kentucky,CA-2015-160094,30-04-2015 00:00:00,02-05-2015 00:00:00,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,40214,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,
826,5,214.76,0,South,Kentucky,CA-2015-160094,30-04-2015 00:00:00,02-05-2015 00:00:00,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,40214,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,
12.39,3,5.8233,0,South,Kentucky,CA-2015-129819,13-12-2015 00:00:00,15-12-2015 00:00:00,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Henderson,42420,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",
47.79,3,16.2486,0,South,Virginia,CA-2015-133634,05-11-2015 00:00:00,10-11-2015 00:00:00,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,22204,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,
177.68,2,46.1968,0,South,Virginia,CA-2015-160276,02-04-2015 00:00:00,08-04-2015 00:00:00,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,23464,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,
7.632,3,-1.8126,0.2,South,Florida,CA-2015-130918,22-08-2015 00:00:00,24-08-2015 00:00:00,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,33161,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,
155.456,4,-7.7728,0.2,South,Florida,CA-2015-156790,08-08-2015 00:00:00,10-08-2015 00:00:00,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,32216,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,
39.128,1,-8.8038,0.2,South,Tennessee,CA-2015-166730,30-12-2015 00:00:00,01-01-2016 00:00:00,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,38109,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,
91.36,5,29.692,0.2,South,Florida,CA-2015-109043,15-08-2015 00:00:00,17-08-2015 00:00:00,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,33021,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,
152.24,5,17.127,0.2,South,Florida,CA-2015-109043,15-08-2015 00:00:00,17-08-2015 00:00:00,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,33021,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,
5.95,1,0.833,0,South,Georgia,CA-2015-103807,02-12-2015 00:00:00,09-12-2015 00:00:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,30328,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,
15.24,3,7.1628,0,South,Georgia,CA-2015-103807,02-12-2015 00:00:00,09-12-2015 00:00:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,30328,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",
99.98,2,7.9984,0,South,Virginia,CA-2015-100706,16-12-2015 00:00:00,18-12-2015 00:00:00,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,22153,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,
29.46,6,9.7218,0,South,Virginia,CA-2015-100706,16-12-2015 00:00:00,18-12-2015 00:00:00,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,22153,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,
1793.98,2,843.1706,0,South,Arkansas,CA-2015-152268,02-09-2015 00:00:00,07-09-2015 00:00:00,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,72701,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,
337.088,4,16.8544,0.2,South,Florida,CA-2015-114335,28-09-2015 00:00:00,03-10-2015 00:00:00,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,33021,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,
828.84,6,0,0,South,Kentucky,CA-2015-136336,21-04-2015 00:00:00,26-04-2015 00:00:00,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,42420,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",
36.4,5,17.472,0,South,Virginia,CA-2015-132010,13-10-2015 00:00:00,15-10-2015 00:00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,23223,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,
22.96,2,4.3624,0,South,Virginia,CA-2015-132010,13-10-2015 00:00:00,15-10-2015 00:00:00,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,23223,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,
